model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,all_threshold,All labelled compounds: threshold-derived,np_recall,3156,0.19250780437044746,0.2559833506763788,-0.06347554630593133,-0.08428721129894257,-0.042663902044296265,True,10000,higher,-0.06347554630593133,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,all_threshold,All labelled compounds: threshold-derived,np_wrong_side_count,3156,776.0,715.0,61.0,41.0,81.0,True,10000,lower,-61.0,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,all_threshold,All labelled compounds: threshold-derived,pr_auc_nonpenetrant,3156,0.6088044009908126,0.6305993087946029,-0.021794907803790342,-0.03493402749300003,-0.007836268842220318,True,10000,higher,-0.021794907803790342,custom_mtl_original,0.0028997100289971,0.0086991300869913,True,9,28,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,all_threshold,All labelled compounds: threshold-derived,roc_auc,3156,0.7576689050651965,0.7685777201519867,-0.010908815086790202,-0.017000304162502287,-0.0047205924987793,True,10000,higher,-0.010908815086790202,custom_mtl_original,0.000999900009999,0.003999600039996,True,9,9,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,balanced_accuracy,3156,0.5857755422763399,0.5901967151718858,-0.0044211728955458884,-0.016356825828552246,0.007352174818515766,False,10000,higher,-0.0044211728955458884,logbb_pred_shaker_retrained,0.45595440455954406,1.0,False,9,4559,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,cohens_kappa,3156,0.21812674617311215,0.22767624489551708,-0.009549498722404931,-0.03814487531781196,0.018878813087940198,False,10000,higher,-0.009549498722404931,logbb_pred_shaker_retrained,0.5137486251374862,1.0,False,9,5137,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,mcc,3156,0.30311225744385734,0.30682429441057296,-0.003712036966715626,-0.03665180429816246,0.02915072813630103,False,10000,higher,-0.003712036966715626,logbb_pred_shaker_retrained,0.8263173682631737,1.0,False,9,8263,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,np_f1,3156,0.31040268456375836,0.32508250825082513,-0.014679823687066773,-0.04569262489676473,0.016133216023445116,False,10000,higher,-0.014679823687066773,logbb_pred_shaker_retrained,0.3408659134086591,1.0,False,9,3408,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,np_precision,3156,0.8008658008658008,0.7848605577689243,0.016005243096876565,-0.03493715077638625,0.06763087213039397,False,10000,higher,0.016005243096876565,lightgbm_mse_regression,0.5511448855114488,1.0,False,9,5511,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,np_recall,3156,0.19250780437044746,0.20499479708636836,-0.012486992715920908,-0.035379812121391296,0.010405823588371277,False,10000,higher,-0.012486992715920908,logbb_pred_shaker_retrained,0.31226877312268775,1.0,False,9,3122,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,np_wrong_side_count,3156,776.0,764.0,12.0,-10.0,34.0,False,10000,lower,-12.0,logbb_pred_shaker_retrained,0.31226877312268775,1.0,False,9,3122,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,pr_auc_nonpenetrant,3156,0.6088044009908126,0.6017080603576755,0.007096340633137022,-0.01008711904287338,0.0244247019290924,False,10000,higher,0.007096340633137022,lightgbm_mse_regression,0.41475852414758524,1.0,False,9,4147,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),all_threshold,All labelled compounds: threshold-derived,roc_auc,3156,0.7576689050651965,0.7555839470559094,0.0020849580092870967,-0.00498474687337875,0.009397029876708984,False,10000,higher,0.0020849580092870967,lightgbm_mse_regression,0.5645435456454354,1.0,False,9,5645,10000,10000
