model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_prior_classification,Dummy classification baseline,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_wrong_side_count,2391,874.0,704.0,170.0,148.0,193.0,True,10000,lower,-170.0,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,pr_auc_nonpenetrant,2391,0.36557609459197526,0.6296416285420887,-0.26406553395011345,-0.293948832154274,-0.23620903939008714,True,10000,higher,-0.26406553395011345,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,roc_auc,2391,0.5000833422583716,0.7320602960498033,-0.23197695379143168,-0.25263556391000747,-0.21093160510063172,True,10000,higher,-0.23197695379143168,logbb_pred_shaker_retrained,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,balanced_accuracy,2391,0.5769626159060774,0.6051123121782273,-0.028149696272149805,-0.04007631540298462,-0.016396826505661016,True,10000,higher,-0.028149696272149805,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,cohens_kappa,2391,0.18421021752336217,0.2461576504771199,-0.061947432953757736,-0.08897200487554073,-0.03510544076561929,True,10000,higher,-0.061947432953757736,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,mcc,2391,0.27021722212664107,0.31884687251506727,-0.048629650388426204,-0.07981140837073325,-0.016882266104221368,True,10000,higher,-0.048629650388426204,custom_mtl_original,0.0023997600239976003,0.009599040095990401,True,9,23,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_f1,2391,0.2934579439252336,0.3769633507853403,-0.08350540686010671,-0.11276060044765472,-0.05443071573972702,True,10000,higher,-0.08350540686010671,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_precision,2391,0.8010204081632653,0.7941176470588235,0.006902761104441768,-0.037144435942173,0.05128394067287442,False,10000,higher,0.006902761104441768,lightgbm_mse_regression,0.7688231176882312,0.7688231176882312,False,9,7688,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_recall,2391,0.17963386727688788,0.2471395881006865,-0.06750572082379863,-0.09038899838924408,-0.045766592025756836,True,10000,higher,-0.06750572082379863,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_wrong_side_count,2391,717.0,658.0,59.0,40.0,79.0,True,10000,lower,-59.0,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,pr_auc_nonpenetrant,2391,0.6323004253849812,0.6511224005252501,-0.018821975140268843,-0.032114653289318076,-0.004376806318759926,True,10000,higher,-0.018821975140268843,custom_mtl_original,0.012398760123987601,0.037196280371962806,True,9,123,10000,10000
lightgbm_mse_regression,LightGBM MSE,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,roc_auc,2391,0.7337331750458949,0.7429430602673891,-0.00920988522149424,-0.016010043025016785,-0.0022814527153968826,True,10000,higher,-0.00920988522149424,custom_mtl_original,0.0178982101789821,0.037196280371962806,True,9,178,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,balanced_accuracy,2391,0.5769626159060774,0.5837404910631455,-0.0067778751570680695,-0.019333416223526,0.005789572000503533,False,10000,higher,-0.0067778751570680695,logbb_pred_shaker_retrained,0.29247075292470753,1.0,False,9,2924,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,cohens_kappa,2391,0.18421021752336217,0.1995643942883255,-0.01535417676496334,-0.044491293281316735,0.013688679784536353,False,10000,higher,-0.01535417676496334,logbb_pred_shaker_retrained,0.2999700029997,1.0,False,9,2999,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,mcc,2391,0.27021722212664107,0.2843443029325382,-0.014127080805897141,-0.05033146291971206,0.02168897986412048,False,10000,higher,-0.014127080805897141,logbb_pred_shaker_retrained,0.4433556644335566,1.0,False,9,4433,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_f1,2391,0.2934579439252336,0.31336405529953915,-0.019906111374305535,-0.05220864117145538,0.012521777302026742,False,10000,higher,-0.019906111374305535,logbb_pred_shaker_retrained,0.23707629237076291,1.0,False,9,2370,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_precision,2391,0.8010204081632653,0.8056872037914692,-0.004666795628203935,-0.05866800397634506,0.05078445523977279,False,10000,higher,-0.004666795628203935,logbb_pred_shaker_retrained,0.8844115588441156,1.0,False,9,8844,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_recall,2391,0.17963386727688788,0.1945080091533181,-0.014874141876430214,-0.03775744140148163,0.008009165525436401,False,10000,higher,-0.014874141876430214,logbb_pred_shaker_retrained,0.25517448255174485,1.0,False,9,2551,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,np_wrong_side_count,2391,717.0,704.0,13.0,-7.0,33.0,False,10000,lower,-13.0,logbb_pred_shaker_retrained,0.25517448255174485,1.0,False,9,2551,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,pr_auc_nonpenetrant,2391,0.6323004253849812,0.6296416285420887,0.002658796842892497,-0.014414356648921964,0.02014440149068832,False,10000,higher,0.002658796842892497,lightgbm_mse_regression,0.7734226577342266,1.0,False,9,7734,10000,10000
lightgbm_mse_regression,LightGBM MSE,logbb_pred_shaker_retrained,Matched-retrained logBB_pred strategy (Shaker et al.),classification_only_threshold,Classification-only compounds: threshold-derived,roc_auc,2391,0.7337331750458949,0.7320602960498033,0.0016728789960915869,-0.00652217864990234,0.009865492582321164,False,10000,higher,0.0016728789960915869,lightgbm_mse_regression,0.6905309469053095,1.0,False,9,6905,10000,10000
