scope,cluster_id,cluster_size,feature,algorithmic_medoid,selected_representative,representative_source,is_algorithmic_medoid,is_selected_representative,medoid_candidate_rank,mean_distance_to_cluster,mean_abs_correlation_to_cluster,min_abs_correlation_to_cluster,max_abs_correlation_to_cluster,missing_fraction,n_nonmissing,variance_after_imputation,members_json
final,24,48,ATS0pe,Sv,Sv,algorithmic_medoid,False,False,10,0.03287855281166929,0.9671214471883307,0.9088751846109646,0.9997606299622837,0.0,3156,7993.2416347248745,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,Sse,Sv,Sv,algorithmic_medoid,False,False,11,0.03399919479427804,0.966000805205722,0.8884336769575519,0.9997500081607469,0.0,3156,212.49216566818762,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,VMcGowan,Sv,Sv,algorithmic_medoid,False,False,12,0.0340408310342426,0.9659591689657574,0.8909407618308168,0.9924964926361243,0.0,3156,5593.842729942946,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS0are,Sv,Sv,algorithmic_medoid,False,False,13,0.03495019420603074,0.9650498057939693,0.9102405859982434,0.9997606299622837,0.0,3156,7880.83442341897,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,nBonds,Sv,Sv,algorithmic_medoid,False,False,14,0.037613645422049036,0.962386354577951,0.8827509774467884,0.9979821091237359,0.0,3156,243.4914062136057,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS1i,Sv,Sv,algorithmic_medoid,False,False,15,0.037698549891602484,0.9623014501083975,0.8901053295346151,0.9979821091237359,0.0,3156,5109812.917261571,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,TIC5,Sv,Sv,algorithmic_medoid,False,False,16,0.038467807082533834,0.9615321929174662,0.8835195367446159,0.9995524475549308,0.0,3156,8339.752841414933,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,TIC4,Sv,Sv,algorithmic_medoid,False,False,17,0.038773184201096766,0.9612268157989032,0.8845118152403177,0.9995524475549308,0.0,3156,8239.384400042276,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,nAtom,Sv,Sv,algorithmic_medoid,False,False,18,0.03912891236330496,0.960871087636695,0.8777389556770614,0.9994574105546215,0.0,3156,213.95588180960965,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,TIC3,Sv,Sv,algorithmic_medoid,False,False,19,0.03930624143444028,0.9606937585655597,0.8868211396890959,0.9983348930357148,0.0,3156,7935.374072747805,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,Si,Sv,Sv,algorithmic_medoid,False,False,20,0.040831928072828094,0.9591680719271719,0.8814690048932918,0.9994574105546215,0.0,3156,273.17679186908464,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS0v,Sv,Sv,algorithmic_medoid,False,False,21,0.04199786155980745,0.9580021384401926,0.877373478430303,0.9925161311259305,0.0,3156,9073539.674282923,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS0i,Sv,Sv,algorithmic_medoid,False,False,22,0.04306740556344413,0.9569325944365559,0.8869546105168098,0.9993865269968777,0.0,3156,5715644.661603687,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS7d,Sv,Sv,algorithmic_medoid,False,False,23,0.04561641687624973,0.9543835831237503,0.8812306063261325,0.9920716231815541,0.0,3156,25434.133777013147,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS8d,Sv,Sv,algorithmic_medoid,False,False,24,0.0459514562986062,0.9540485437013938,0.8828580829073975,0.9948060927183463,0.0,3156,22668.745253071786,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,TIC2,Sv,Sv,algorithmic_medoid,False,False,25,0.046033541452990545,0.9539664585470095,0.8821403670278292,0.9920129022605152,0.0,3156,6203.341001380073,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ZMIC0,Sv,Sv,algorithmic_medoid,False,False,26,0.04993656201752772,0.9500634379824723,0.8771523112968652,0.987509789755542,0.0,3156,594.0562759546452,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,LabuteASA,Sv,Sv,algorithmic_medoid,False,False,27,0.052344963928636745,0.9476550360713633,0.8649196315535431,0.9923187850865037,0.0,3156,1823.6367848776995,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS8v,Sv,Sv,algorithmic_medoid,False,False,28,0.0528821984791803,0.9471178015208197,0.8738229210829748,0.9948060927183463,0.0,3156,87300558.7237654,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS8pe,Sv,Sv,algorithmic_medoid,False,False,29,0.0529040274751541,0.9470959725248459,0.8672901183949018,0.9999513553367552,0.0,3156,139522.8048898306,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS8are,Sv,Sv,algorithmic_medoid,False,False,30,0.0531870209381875,0.9468129790618125,0.8679456003060189,0.9999513553367552,0.0,3156,136641.27814879714,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,SMR,Sv,Sv,algorithmic_medoid,False,False,31,0.05384470752212178,0.9461552924778782,0.8676348972810695,0.9911189470850906,0.0,3156,743.17422241437,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,nHeavyAtom,Sv,Sv,algorithmic_medoid,False,False,32,0.05483768385698162,0.9451623161430184,0.8520654013419354,0.997831822920549,0.0,3156,54.4480471341529,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS8p,Sv,Sv,algorithmic_medoid,False,False,33,0.054940331215739824,0.9450596687842602,0.8616166939490152,0.9943227286857778,0.0,3156,5078.801119910981,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,Xp-1d,Sv,Sv,algorithmic_medoid,False,False,34,0.05535844214268082,0.9446415578573192,0.847975855278086,0.997831822920549,0.0,3156,12.565020874882396,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,ATS8se,Sv,Sv,algorithmic_medoid,False,False,35,0.05554552488765219,0.9444544751123478,0.8612608007711782,0.9995771489206134,0.0,3156,220481.43328208412,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
final,24,48,TIC1,Sv,Sv,algorithmic_medoid,False,False,36,0.05572161964271993,0.9442783803572801,0.8851589744685884,0.9809687808027396,0.0,3156,2986.539149386017,"[""ATS0are"", ""ATS0i"", ""ATS0p"", ""ATS0pe"", ""ATS0se"", ""ATS0v"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS7d"", ""ATS7p"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0i"", ""ATSC0v"", ""ECIndex"", ""LabuteASA"", ""SMR"", ""Sare"", ""Si"", ""Sp"", ""Spe"", ""Sse"", ""Sv"", ""TIC0"", ""TIC1"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""VMcGowan"", ""WPath"", ""Xp-1d"", ""Xp-1dv"", ""ZMIC0"", ""apol"", ""bpol"", ""mZagreb2"", ""nAtom"", ""nBonds"", ""nHeavyAtom""]"
